"Country","Month","Date","Depth","Day"
"Bhutan","August",2018-08-01,1.601,1
"Bhutan","August",2019-08-01,2.448,1
"Bhutan","September",2000-09-01,-0.255,1
"Bhutan","September",2001-09-01,0.804,1
"Bhutan","September",2002-09-01,0.228,1
"Bhutan","September",2003-09-01,0.978,1
"Bhutan","September",2004-09-01,0.747,1
"Bhutan","September",2005-09-01,1.486,1
"Bhutan","September",2006-09-01,0.681,1
"Bhutan","September",2007-09-01,0.782,1
"Bhutan","September",2008-09-01,0.667,1
"Bhutan","September",2009-09-01,1.247,1
"Bhutan","September",2010-09-01,0.951,1
"Bhutan","September",2011-09-01,1.156,1
"Bhutan","September",2012-09-01,0.474,1
"Bhutan","September",2013-09-01,1.177,1
"Bhutan","September",2014-09-01,0.527,1
"Bhutan","September",2015-09-01,1.642,1
"Bhutan","September",2016-09-01,1.188,1
"Bhutan","September",2017-09-01,2.028,1
"Bhutan","September",2018-09-01,1.925,1
"Bhutan","September",2019-09-01,0.896,1
"Bhutan","October",2000-10-01,0.477,1
"Bhutan","October",2001-10-01,0.626,1
"Bhutan","October",2002-10-01,0.186,1
"Bhutan","October",2003-10-01,0.998,1
"Bhutan","October",2004-10-01,-0.42,1
"Bhutan","October",2005-10-01,0.35,1
"Bhutan","October",2006-10-01,0.411,1
"Bhutan","October",2007-10-01,1.664,1
"Bhutan","October",2008-10-01,0.439,1
"Bhutan","October",2009-10-01,1.311,1
"Bhutan","October",2010-10-01,1.25,1
"Bhutan","October",2011-10-01,0.867,1
"Bhutan","October",2012-10-01,-0.212,1
"Bhutan","October",2013-10-01,0.646,1
"Bhutan","October",2014-10-01,0.523,1
"Bhutan","October",2015-10-01,1.245,1
"Bhutan","October",2016-10-01,2.151,1
"Bhutan","October",2017-10-01,2.097,1
"Bhutan","October",2018-10-01,0.534,1
"Bhutan","October",2019-10-01,1.326,1
"Bhutan","November",2000-11-01,0.829,1
"Bhutan","November",2001-11-01,0.946,1
"Bhutan","November",2002-11-01,0.955,1
"Bhutan","November",2003-11-01,1.171,1
"Bhutan","November",2004-11-01,-0.247,1
"Bhutan","November",2005-11-01,0.49,1
"Bhutan","November",2006-11-01,0.498,1
"Bhutan","November",2007-11-01,1.237,1
"Bhutan","November",2008-11-01,0.455,1
"Bhutan","November",2009-11-01,1.157,1
"Bhutan","November",2010-11-01,2.059,1
"Bhutan","November",2011-11-01,0.336,1
"Bhutan","November",2012-11-01,-0.532,1
"Bhutan","November",2013-11-01,0.42,1
"Bhutan","November",2014-11-01,1.377,1
"Bhutan","November",2015-11-01,1.732,1
"Bhutan","November",2016-11-01,1.777,1
"Bhutan","November",2017-11-01,1.606,1
"Bhutan","November",2018-11-01,1.115,1
"Bhutan","November",2019-11-01,2.891,1
"Bhutan","December",2000-12-01,0.871,1
"Bhutan","December",2001-12-01,0.644,1
"Bhutan","December",2002-12-01,0.839,1
"Bhutan","December",2003-12-01,0.739,1
"Bhutan","December",2004-12-01,1.414,1
"Bhutan","December",2005-12-01,0.754,1
"Bhutan","December",2006-12-01,1.842,1
"Bhutan","December",2007-12-01,1.3,1
"Bhutan","December",2008-12-01,2.066,1
"Bhutan","December",2009-12-01,0.768,1
"Bhutan","December",2010-12-01,0.701,1
"Bhutan","December",2011-12-01,1.738,1
"Bhutan","December",2012-12-01,0.786,1
"Bhutan","December",2013-12-01,0.342,1
"Bhutan","December",2014-12-01,1.446,1
"Bhutan","December",2015-12-01,1.432,1
"Bhutan","December",2016-12-01,2.947,1
"Bhutan","December",2017-12-01,2.774,1
"Bhutan","December",2018-12-01,0.916,1
"Bhutan","December",2019-12-01,0.529,1
"Cameroon","January",2000-01-01,0.795,1
"Cameroon","January",2001-01-01,-0.347,1
"Cameroon","January",2002-01-01,-0.947,1
"Cameroon","January",2003-01-01,1.133,1
"Cameroon","January",2004-01-01,1.17,1
"Cameroon","January",2005-01-01,0.256,1
"Cameroon","January",2006-01-01,1.548,1
"Cameroon","January",2007-01-01,0.208,1
"Cameroon","January",2008-01-01,-0.012,1
"Cameroon","January",2009-01-01,1.997,1
"Cameroon","January",2010-01-01,1.486,1
"Cameroon","January",2011-01-01,-0.241,1
"Cameroon","January",2012-01-01,0.175,1
"Cameroon","January",2013-01-01,1.258,1
"Cameroon","January",2014-01-01,1.013,1
"Cameroon","January",2015-01-01,0.351,1
"Cameroon","January",2016-01-01,1.07,1
"Cameroon","January",2017-01-01,2.17,1
"Cameroon","January",2018-01-01,0.482,1
"Cameroon","January",2019-01-01,1.675,1
"Cameroon","February",2000-02-01,-0.342,1
"Cameroon","February",2001-02-01,-0.099,1
"Cameroon","February",2002-02-01,0.576,1
"Cameroon","February",2003-02-01,0.876,1
"Cameroon","February",2004-02-01,0.673,1
"Cameroon","February",2005-02-01,2.443,1
"Cameroon","February",2006-02-01,2.216,1
"Cameroon","February",2007-02-01,1.469,1
"Cameroon","February",2008-02-01,0.068,1
"Cameroon","February",2009-02-01,1.047,1
"Cameroon","February",2010-02-01,2.269,1
"Cameroon","February",2011-02-01,0.827,1
"Cameroon","February",2012-02-01,1.175,1
"Cameroon","February",2013-02-01,1.289,1
"Cameroon","February",2014-02-01,1.313,1
"Cameroon","February",2015-02-01,1.374,1
"Cameroon","February",2016-02-01,1.22,1
"Cameroon","February",2017-02-01,1.126,1
"Cameroon","February",2018-02-01,1.993,1
"Cameroon","February",2019-02-01,1.769,1
"Cameroon","March",2000-03-01,0.231,1
"Cameroon","March",2001-03-01,0.612,1
"Cameroon","March",2002-03-01,0.905,1
"Cameroon","March",2003-03-01,0.717,1
"Cameroon","March",2004-03-01,1.296,1
"Cameroon","March",2005-03-01,1.925,1
"Cameroon","March",2006-03-01,1.192,1
"Cameroon","March",2007-03-01,0.712,1
"Cameroon","March",2008-03-01,1.412,1
"Cameroon","March",2009-03-01,1.276,1
"Cameroon","March",2010-03-01,1.465,1
"Cameroon","March",2011-03-01,1.091,1
"Cameroon","March",2012-03-01,1.185,1
"Cameroon","March",2013-03-01,1.08,1
"Cameroon","March",2014-03-01,1.39,1
"Cameroon","March",2015-03-01,1.582,1
"Cameroon","March",2016-03-01,2.002,1
"Cameroon","March",2017-03-01,1.328,1
"Cameroon","March",2018-03-01,1.056,1
"Cameroon","March",2019-03-01,2.174,1
"Cameroon","April",2000-04-01,0.632,1
"Cameroon","April",2001-04-01,0.801,1
"Cameroon","April",2002-04-01,0.962,1
"Cameroon","April",2003-04-01,1.297,1
"Cameroon","April",2004-04-01,1.246,1
"Cameroon","April",2005-04-01,1.152,1
"Cameroon","April",2006-04-01,0.827,1
"Cameroon","April",2007-04-01,0.773,1
"Cameroon","April",2008-04-01,0.268,1
"Cameroon","April",2009-04-01,0.845,1
"Cameroon","April",2010-04-01,2.289,1
"Cameroon","April",2011-04-01,0.848,1
"Cameroon","April",2012-04-01,1.417,1
"Cameroon","April",2013-04-01,0.68,1
"Cameroon","April",2014-04-01,0.323,1
"Cameroon","April",2015-04-01,1.214,1
"Cameroon","April",2016-04-01,1.445,1
"Cameroon","April",2017-04-01,1.272,1
"Cameroon","April",2018-04-01,0.813,1
"Cameroon","April",2019-04-01,2.581,1
"Cameroon","May",2000-05-01,0.585,1
"Cameroon","May",2001-05-01,0.55,1
"Cameroon","May",2002-05-01,1.347,1
"Cameroon","May",2003-05-01,1.33,1
"Cameroon","May",2004-05-01,0.694,1
"Cameroon","May",2005-05-01,0.23,1
"Cameroon","May",2006-05-01,0.145,1
"Cameroon","May",2007-05-01,1.139,1
"Cameroon","May",2008-05-01,0.507,1
"Cameroon","May",2009-05-01,0.705,1
"Cameroon","May",2010-05-01,1.389,1
"Cameroon","May",2011-05-01,1.027,1
"Cameroon","May",2012-05-01,0.383,1
"Cameroon","May",2013-05-01,0.561,1
"Cameroon","May",2014-05-01,0.689,1
"Cameroon","May",2015-05-01,1.22,1
"Cameroon","May",2016-05-01,0.886,1
"Cameroon","May",2017-05-01,0.881,1
"Cameroon","May",2018-05-01,0.543,1
"Cameroon","May",2019-05-01,1.935,1
"Cameroon","June",2000-06-01,0.653,1
"Cameroon","June",2001-06-01,0.383,1
"Cameroon","June",2002-06-01,0.75,1
"Cameroon","June",2003-06-01,0.179,1
"Cameroon","June",2004-06-01,0.649,1
"Cameroon","June",2005-06-01,0.696,1
"Cameroon","June",2006-06-01,0.773,1
"Cameroon","June",2007-06-01,0.336,1
"Cameroon","June",2008-06-01,0.639,1
"Cameroon","June",2009-06-01,1.224,1
"Cameroon","June",2010-06-01,0.901,1
"Cameroon","June",2011-06-01,1.077,1
"Cameroon","June",2012-06-01,0.575,1
"Cameroon","June",2013-06-01,1.11,1
"Cameroon","June",2014-06-01,1.159,1
"Cameroon","June",2015-06-01,1.374,1
"Cameroon","June",2016-06-01,0.897,1
"Cameroon","June",2017-06-01,1.128,1
"Cameroon","June",2018-06-01,1.002,1
"Cameroon","June",2019-06-01,1.53,1
"Cameroon","July",2000-07-01,0.486,1
"Cameroon","July",2001-07-01,0.4,1
"Cameroon","July",2002-07-01,1.142,1
"Cameroon","July",2003-07-01,0.921,1
"Cameroon","July",2004-07-01,0.512,1
"Cameroon","July",2005-07-01,1.224,1
"Cameroon","July",2006-07-01,0.899,1
"Cameroon","July",2007-07-01,1.388,1
"Cameroon","July",2008-07-01,0.954,1
"Cameroon","July",2009-07-01,1.369,1
"Cameroon","July",2010-07-01,0.754,1
"Cameroon","July",2011-07-01,0.845,1
"Cameroon","July",2012-07-01,0.4,1
"Cameroon","July",2013-07-01,1.479,1
"Cameroon","July",2014-07-01,1,1
"Cameroon","July",2015-07-01,1.552,1
"Cameroon","July",2016-07-01,1.318,1
"Cameroon","July",2017-07-01,0.971,1
"Cameroon","July",2018-07-01,1.037,1
"Cameroon","July",2019-07-01,1.302,1
"Cameroon","August",2000-08-01,0.493,1
"Cameroon","August",2001-08-01,0.223,1
"Cameroon","August",2002-08-01,1.038,1
"Cameroon","August",2003-08-01,1.229,1
"Cameroon","August",2004-08-01,0.584,1
"Cameroon","August",2005-08-01,0.979,1
"Cameroon","August",2006-08-01,0.904,1
"Cameroon","August",2007-08-01,0.408,1
"Cameroon","August",2008-08-01,0.538,1
"Cameroon","August",2009-08-01,1.203,1
"Cameroon","August",2010-08-01,0.77,1
"Cameroon","August",2011-08-01,0.767,1
"Cameroon","August",2012-08-01,0.484,1
"Cameroon","August",2013-08-01,0.069,1
"Cameroon","August",2014-08-01,0.378,1
"Cameroon","August",2015-08-01,1.411,1
"Cameroon","August",2016-08-01,1.168,1
"Cameroon","August",2017-08-01,0.791,1
"Cameroon","August",2018-08-01,1.033,1
"Cameroon","August",2019-08-01,1.251,1
"Cameroon","September",2000-09-01,0.738,1
"Cameroon","September",2001-09-01,0.238,1
"Cameroon","September",2002-09-01,1.333,1
"Cameroon","September",2003-09-01,0.881,1
"Cameroon","September",2004-09-01,0.949,1
"Cameroon","September",2005-09-01,0.718,1
"Cameroon","September",2006-09-01,0.901,1
"Cameroon","September",2007-09-01,0.7,1
"Cameroon","September",2008-09-01,0.847,1
"Cameroon","September",2009-09-01,1.127,1
"Cameroon","September",2010-09-01,0.242,1
"Cameroon","September",2011-09-01,0.518,1
"Cameroon","September",2012-09-01,-0.123,1
"Cameroon","September",2013-09-01,-0.012,1
"Cameroon","September",2014-09-01,0.412,1
"Cameroon","September",2015-09-01,0.611,1
"Cameroon","September",2016-09-01,1.194,1
"Cameroon","September",2017-09-01,0.665,1
"Cameroon","September",2018-09-01,0.876,1
"Cameroon","September",2019-09-01,1.181,1
"Cameroon","October",2000-10-01,0.641,1
"Cameroon","October",2001-10-01,0.087,1
"Cameroon","October",2002-10-01,0.339,1
"Cameroon","October",2003-10-01,0.77,1
"Cameroon","October",2004-10-01,0.025,1
"Cameroon","October",2005-10-01,0.566,1
"Cameroon","October",2006-10-01,1.322,1
"Cameroon","October",2007-10-01,0.47,1
"Cameroon","October",2008-10-01,1.229,1
"Cameroon","October",2009-10-01,0.448,1
"Cameroon","October",2010-10-01,0.514,1
"Cameroon","October",2011-10-01,0.455,1
"Cameroon","October",2012-10-01,-0.038,1
"Cameroon","October",2013-10-01,0.323,1
"Cameroon","October",2014-10-01,0.914,1
"Cameroon","October",2015-10-01,1.019,1
"Cameroon","October",2016-10-01,1.4,1
"Cameroon","October",2017-10-01,1.237,1
"Cameroon","October",2018-10-01,0.946,1
"Cameroon","October",2019-10-01,0.524,1
"Cameroon","November",2000-11-01,0.518,1
"Cameroon","November",2001-11-01,0.46,1
"Cameroon","November",2002-11-01,0.718,1
"Cameroon","November",2003-11-01,0.993,1
"Cameroon","November",2004-11-01,2.036,1
"Cameroon","November",2005-11-01,1.431,1
"Cameroon","November",2006-11-01,0.58,1
"Cameroon","November",2007-11-01,1.23,1
"Cameroon","November",2008-11-01,0.968,1
"Cameroon","November",2009-11-01,1.338,1
"Cameroon","November",2010-11-01,1.625,1
"Cameroon","November",2011-11-01,0.307,1
"Cameroon","November",2012-11-01,0.843,1
"Cameroon","November",2013-11-01,1.084,1
"Cameroon","November",2014-11-01,0.776,1
"Cameroon","November",2015-11-01,1.21,1
"Cameroon","November",2016-11-01,1.849,1
"Cameroon","November",2017-11-01,1.292,1
"Cameroon","November",2018-11-01,1.719,1
"Cameroon","November",2019-11-01,2.082,1
"Cameroon","December",2000-12-01,0.143,1
"Cameroon","December",2001-12-01,1.242,1
"Cameroon","December",2002-12-01,0.88,1
"Cameroon","December",2003-12-01,0.838,1
"Cameroon","December",2004-12-01,0.975,1
"Cameroon","December",2005-12-01,1.553,1
"Cameroon","December",2006-12-01,0.48,1
"Cameroon","December",2007-12-01,1.32,1
"Cameroon","December",2008-12-01,1.22,1
"Cameroon","December",2009-12-01,1.413,1
"Cameroon","December",2010-12-01,0.791,1
"Cameroon","December",2011-12-01,-0.008,1
"Cameroon","December",2012-12-01,0.547,1
"Cameroon","December",2013-12-01,1.367,1
"Cameroon","December",2014-12-01,1.272,1
"Cameroon","December",2015-12-01,0.39,1
"Cameroon","December",2016-12-01,1.659,1
"Cameroon","December",2017-12-01,1.598,1
"Cameroon","December",2018-12-01,1.396,1
"Cameroon","December",2019-12-01,1.215,1
"Christmas Island","January",2000-01-01,-0.243,1
"Christmas Island","January",2001-01-01,0.897,1
"Christmas Island","January",2002-01-01,0.697,1
"Christmas Island","January",2003-01-01,1.158,1
"Christmas Island","January",2004-01-01,0.558,1
"Christmas Island","January",2005-01-01,1.447,1
"Christmas Island","January",2006-01-01,0.177,1
"Christmas Island","January",2007-01-01,-0.023,1
"Christmas Island","January",2008-01-01,0.477,1
"Christmas Island","January",2009-01-01,0.278,1
"Christmas Island","January",2010-01-01,0.678,1
"Christmas Island","January",2011-01-01,NA,1
"Christmas Island","January",2012-01-01,0.268,1
"Christmas Island","January",2013-01-01,0.978,1
"Christmas Island","January",2014-01-01,0.627,1
"Christmas Island","January",2015-01-01,0.627,1
"Christmas Island","January",2016-01-01,2.078,1
"Christmas Island","January",2017-01-01,0.627,1
"Christmas Island","January",2018-01-01,0.577,1
"Christmas Island","January",2019-01-01,NA,1
"Christmas Island","February",2000-02-01,-0.359,1
"Christmas Island","February",2001-02-01,0.301,1
"Christmas Island","February",2002-02-01,0.151,1
"Christmas Island","February",2003-02-01,1.351,1
"Christmas Island","February",2004-02-01,0.451,1
"Christmas Island","February",2005-02-01,1.501,1
"Christmas Island","February",2006-02-01,0.671,1
"Christmas Island","February",2007-02-01,1.391,1
"Christmas Island","February",2008-02-01,-0.429,1
"Christmas Island","February",2009-02-01,0.071,1
"Christmas Island","February",2010-02-01,1.171,1
"Christmas Island","February",2011-02-01,NA,1
"Christmas Island","February",2012-02-01,0.251,1
"Christmas Island","February",2013-02-01,1.471,1
"Christmas Island","February",2014-02-01,0.821,1
"Christmas Island","February",2015-02-01,1.021,1
"Christmas Island","February",2016-02-01,1.521,1
"Christmas Island","February",2017-02-01,0.771,1
"Christmas Island","February",2018-02-01,0.671,1
"Christmas Island","February",2019-02-01,1.471,1
"Christmas Island","March",2000-03-01,-0.289,1
"Christmas Island","March",2001-03-01,0.001,1
"Christmas Island","March",2002-03-01,0.901,1
"Christmas Island","March",2003-03-01,1.001,1
"Christmas Island","March",2004-03-01,0.401,1
"Christmas Island","March",2005-03-01,1.651,1
"Christmas Island","March",2006-03-01,0.721,1
"Christmas Island","March",2007-03-01,0.751,1
"Christmas Island","March",2008-03-01,-0.179,1
"Christmas Island","March",2009-03-01,0.621,1
"Christmas Island","March",2010-03-01,1.991,1
"Christmas Island","March",2011-03-01,-0.379,1
"Christmas Island","March",2012-03-01,-0.739,1
"Christmas Island","March",2013-03-01,1.411,1
"Christmas Island","March",2014-03-01,1.041,1
"Christmas Island","March",2015-03-01,0.721,1
"Christmas Island","March",2016-03-01,1.821,1
"Christmas Island","March",2017-03-01,0.821,1
"Christmas Island","March",2018-03-01,0.921,1
"Christmas Island","March",2019-03-01,0.721,1
"Christmas Island","April",2000-04-01,-0.173,1
"Christmas Island","April",2001-04-01,0.417,1
"Christmas Island","April",2002-04-01,0.717,1
"Christmas Island","April",2003-04-01,1.117,1
"Christmas Island","April",2004-04-01,1.217,1
"Christmas Island","April",2005-04-01,1.137,1
"Christmas Island","April",2006-04-01,-0.363,1
"Christmas Island","April",2007-04-01,0.727,1
"Christmas Island","April",2008-04-01,-0.163,1
"Christmas Island","April",2009-04-01,0.037,1
"Christmas Island","April",2010-04-01,0.137,1
"Christmas Island","April",2011-04-01,0.007,1
"Christmas Island","April",2012-04-01,0.037,1
"Christmas Island","April",2013-04-01,0.937,1
"Christmas Island","April",2014-04-01,0.267,1
"Christmas Island","April",2015-04-01,0.837,1
"Christmas Island","April",2016-04-01,1.137,1
"Christmas Island","April",2017-04-01,0.237,1
"Christmas Island","April",2018-04-01,0.837,1
"Christmas Island","April",2019-04-01,0.587,1
"Christmas Island","May",2000-05-01,-0.018,1
"Christmas Island","May",2001-05-01,0.652,1
"Christmas Island","May",2002-05-01,1.452,1
"Christmas Island","May",2003-05-01,0.853,1
"Christmas Island","May",2004-05-01,0.252,1
"Christmas Island","May",2005-05-01,1.942,1
"Christmas Island","May",2006-05-01,0.433,1
"Christmas Island","May",2007-05-01,1.372,1
"Christmas Island","May",2008-05-01,0.172,1
"Christmas Island","May",2009-05-01,0.072,1
"Christmas Island","May",2010-05-01,0.273,1
"Christmas Island","May",2011-05-01,0.072,1
"Christmas Island","May",2012-05-01,0.213,1
"Christmas Island","May",2013-05-01,0.933,1
"Christmas Island","May",2014-05-01,1.572,1
"Christmas Island","May",2015-05-01,0.623,1
"Christmas Island","May",2016-05-01,0.973,1
"Christmas Island","May",2017-05-01,0.723,1
"Christmas Island","May",2018-05-01,0.973,1
"Christmas Island","May",2019-05-01,0.873,1
"Christmas Island","June",2000-06-01,0.417,1
"Christmas Island","June",2001-06-01,1.077,1
"Christmas Island","June",2002-06-01,0.978,1
"Christmas Island","June",2003-06-01,1.278,1
"Christmas Island","June",2004-06-01,0.477,1
"Christmas Island","June",2005-06-01,1.058,1
"Christmas Island","June",2006-06-01,0.697,1
"Christmas Island","June",2007-06-01,0.697,1
"Christmas Island","June",2008-06-01,0.298,1
"Christmas Island","June",2009-06-01,0.798,1
"Christmas Island","June",2010-06-01,NA,1
"Christmas Island","June",2011-06-01,0.398,1
"Christmas Island","June",2012-06-01,0.697,1
"Christmas Island","June",2013-06-01,0.688,1
"Christmas Island","June",2014-06-01,1.398,1
"Christmas Island","June",2015-06-01,1.298,1
"Christmas Island","June",2016-06-01,0.947,1
"Christmas Island","June",2017-06-01,0.848,1
"Christmas Island","June",2018-06-01,0.198,1
"Christmas Island","June",2019-06-01,0.347,1
"Christmas Island","July",2000-07-01,0.565,1
"Christmas Island","July",2001-07-01,0.715,1
"Christmas Island","July",2002-07-01,0.615,1
"Christmas Island","July",2003-07-01,0.515,1
"Christmas Island","July",2004-07-01,0.615,1
"Christmas Island","July",2005-07-01,1.345,1
